dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,1024,1024,67108864,-1,0.262342,8185813985.680096,0.122163,0.439471
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,1024,1024,67108864,-1,0.412085,5211261604.570232,0.191892,0.454718
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,1024,1024,67108864,-1,0.343101,6259043102.482920,0.159769,0.452782
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,1024,1024,67108864,-1,0.341949,6280136776.596814,0.159232,0.448410
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,1024,1024,67108864,-1,0.491769,4366850549.562405,0.228998,0.750593
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,1024,1024,67108864,-1,0.537944,3992018327.058845,0.250500,0.447938
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,1024,1024,67108864,-1,0.424507,5058770648.460423,0.197676,0.512871
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,1024,1024,67108864,-1,0.344989,6224789610.180212,0.160648,0.455666
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,1024,1024,67108864,-1,0.321283,6684085065.943376,0.149609,0.449356
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,1024,1024,67108864,-1,0.337900,6355382896.540612,0.157347,0.504006
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,2048,2048,67108864,-1,0.487855,4401888534.440466,0.227175,0.509065
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,2048,2048,67108864,-1,0.639861,3356172638.537906,0.297958,0.508966
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,2048,2048,67108864,-1,0.538946,3984599036.276297,0.250966,0.599769
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,2048,2048,67108864,-1,0.456195,4707376141.028201,0.212433,0.544878
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,2048,2048,67108864,-1,0.275750,7787804080.902529,0.128406,0.529825
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,2048,2048,67108864,-1,0.586611,3660830329.720126,0.273162,0.533365
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,2048,2048,67108864,-1,0.334959,6411183316.528147,0.155977,0.510115
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,2048,2048,67108864,-1,0.272989,7866568474.705184,0.127120,0.520418
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,2048,2048,67108864,-1,0.654748,3279861402.416019,0.304891,0.538555
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,2048,2048,67108864,-1,0.555649,3864818472.638662,0.258744,0.501514
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,2048,2048,67108864,-1,0.478631,4486720942.123901,0.222880,0.521951
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,2048,2048,67108864,-1,0.241048,8908962900.434328,0.112247,0.514538
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,2048,2048,67108864,-1,0.314856,6820525969.896102,0.146616,0.618296
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,2048,2048,67108864,-1,0.436879,4915515414.831570,0.203437,0.500093
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,2048,2048,67108864,-1,0.365817,5870369237.353434,0.170347,0.526805
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,2048,2048,67108864,-1,0.431013,4982415672.696816,0.200706,0.573319
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,4096,4096,67108864,-1,0.619691,3465411560.432400,0.288566,0.598943
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,4096,4096,67108864,-1,0.515391,4166704809.995817,0.239998,0.636406
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,4096,4096,67108864,-1,0.535451,4010610964.116560,0.249339,0.633792
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,4096,4096,67108864,-1,0.315015,6817084126.728146,0.146690,0.632462
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,4096,4096,67108864,-1,0.231701,9268356326.080740,0.107894,0.634083
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,4096,4096,67108864,-1,0.640653,3352024606.484437,0.298327,0.628529
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,4096,4096,67108864,-1,0.251425,8541259215.234470,0.117079,0.672132
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,4096,4096,67108864,-1,0.392531,5470857788.407981,0.182787,0.639589
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,4096,4096,67108864,-1,0.625972,3430638925.252566,0.291491,0.614538
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,4096,4096,67108864,-1,0.249970,8590957599.707338,0.116401,0.608368
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,4096,4096,67108864,-1,0.367262,5847272060.356690,0.171020,0.710602
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,4096,4096,67108864,-1,0.449521,4777271714.208553,0.209324,0.606946
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,4096,4096,67108864,-1,0.629509,3411365366.401043,0.293138,0.712417
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,4096,4096,67108864,-1,0.496823,4322429922.047697,0.231351,0.707342
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,4096,4096,67108864,-1,0.362631,5921959532.666328,0.168863,0.652479
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,4096,4096,67108864,-1,0.613605,3499780926.697255,0.285732,0.756577
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,8192,8192,67108864,-1,0.562655,3816698452.859760,0.262007,0.819878
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,8192,8192,67108864,-1,0.548970,3911841309.807239,0.255634,0.709741
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,8192,8192,67108864,-1,1.051148,2042988241.028721,0.489479,0.703056
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,8192,8192,67108864,-1,0.495268,4336005588.147045,0.230627,0.712143
