dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction,outbuffer,tempbffer
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-3,0.030667,70026746676.908981,0.014280,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-3,0.030634,70100788295.702942,0.014265,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-3,0.030794,69737890858.341263,0.014339,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-3,0.030576,70234823927.140930,0.014238,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-3,0.030599,70181456189.141251,0.014249,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-3,0.030612,70151401980.939178,0.014255,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-3,0.030659,70043514628.365845,0.014277,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-3,0.030610,70155615801.584778,0.014254,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-3,0.030571,70245984928.627167,0.014236,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-3,0.030635,70098819909.250931,0.014266,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-3,0.030648,70070227490.995483,0.014271,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-3,0.030624,70123199030.857574,0.014261,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-3,0.030833,69648732988.215073,0.014358,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-3,0.030902,69492247150.880829,0.014390,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-3,0.030629,70113330080.347549,0.014263,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-3,0.030601,70177186774.215424,0.014250,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-3,0.030649,70066137288.980057,0.014272,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-3,0.030535,70327910034.899979,0.014219,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-3,0.030735,69871837504.282761,0.014312,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-3,0.030577,70231586279.134995,0.014239,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-3,0.030614,70146978888.095459,0.014256,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-3,0.030674,70010517860.401794,0.014284,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-3,0.030568,70251849490.851822,0.014235,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-3,0.030594,70193978719.148010,0.014246,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-3,0.030597,70186614300.218323,0.014248,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-3,0.030680,69996459259.534760,0.014286,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-3,0.030700,69950653493.648315,0.014296,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-3,0.030623,70127483718.832550,0.014260,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-3,0.030608,70160888161.430252,0.014253,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-3,0.030749,69839296833.326599,0.014319,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-3,0.030671,70017092084.804581,0.014282,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-3,0.030759,69816772772.127563,0.014323,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-3,0.030670,70019600193.747910,0.014282,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-3,0.030625,70121709776.727448,0.014261,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-3,0.030877,69548734174.179214,0.014378,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-3,0.030789,69748993852.103256,0.014337,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-3,0.030953,69379877125.240265,0.014413,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-3,0.030803,69716338680.293808,0.014344,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-3,0.030728,69887186518.955139,0.014309,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-3,0.030725,69892757029.106522,0.014308,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-3,0.030599,70180834991.972992,0.014249,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-3,0.030595,70191755665.752808,0.014247,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-3,0.030634,70101840183.893845,0.014265,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-3,0.030576,70234569811.360626,0.014238,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-3,0.030690,69973264035.990585,0.014291,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-3,0.030805,69712540038.283630,0.014345,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-3,0.030678,70000541330.266800,0.014286,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-3,0.030792,69741627463.512100,0.014339,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-3,0.030637,70093971428.789932,0.014267,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-3,0.030636,70095869718.832306,0.014266,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-3,0.030649,70066228855.441330,0.014272,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-3,0.030642,70081894602.935776,0.014269,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-3,0.030628,70114862642.215454,0.014262,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-3,0.030604,70169668442.687820,0.014251,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-3,0.030744,69851519867.366104,0.014316,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-3,0.030573,70240222131.219406,0.014237,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-3,0.030549,70296461840.776230,0.014225,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-3,0.030632,70104817067.608719,0.014264,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-3,0.030563,70264673413.254791,0.014232,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-3,0.030604,70170171363.975372,0.014251,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-3,0.030756,69823284677.761322,0.014322,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-3,0.030658,70047284057.259476,0.014276,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-3,0.030546,70303436678.954041,0.014224,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-3,0.030545,70305688763.054626,0.014224,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-3,0.030561,70268330733.046478,0.014231,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-3,0.030680,69995641161.905609,0.014287,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-3,0.031618,67919691689.734810,0.014723,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-3,0.031505,68163241553.355827,0.014671,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-3,0.031294,68622134997.750313,0.014573,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-3,0.031370,68456801337.459839,0.014608,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-3,0.031169,68896988245.081390,0.014514,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-3,0.031100,69050933015.169373,0.014482,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-3,0.031350,68501021026.245277,0.014598,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-3,0.031156,68927479203.454666,0.014508,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-3,0.031050,69163131375.782745,0.014459,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-3,0.031143,68954969066.269409,0.014502,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-3,0.031032,69201819840.378143,0.014450,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-3,0.030970,69339934567.251953,0.014422,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-3,0.031390,68412356032.210869,0.014617,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-3,0.030992,69291674390.931366,0.014432,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-3,0.031147,68945869487.009018,0.014504,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-3,0.031083,69089097504.037201,0.014474,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-3,0.030849,69613692316.520172,0.014365,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-3,0.030885,69530609177.647415,0.014382,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-3,0.030840,69633510057.532776,0.014361,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-3,0.030859,69589980107.772934,0.014370,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-3,0.030832,69651374202.278519,0.014357,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-3,0.030855,69598394349.803207,0.014368,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-3,0.030856,69596565928.897507,0.014369,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-3,0.030837,69638997126.772552,0.014360,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-3,0.030828,69660005863.012253,0.014355,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-3,0.030850,69610580539.715683,0.014366,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-3,0.030860,69587094095.654419,0.014370,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-3,0.030851,69609087157.807007,0.014366,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-3,0.030845,69621612892.955673,0.014363,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-3,0.030864,69579404966.731720,0.014372,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-3,0.030852,69606991366.767853,0.014366,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-3,0.030839,69635112157.913315,0.014361,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-3,0.037464,57321666514.573776,0.017445,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-3,0.037439,57359104236.189720,0.017434,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-3,0.037474,57306588433.129326,0.017450,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-3,0.037454,57335859060.340820,0.017441,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-3,0.037467,57316180535.884895,0.017447,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-3,0.037442,57354692104.390343,0.017435,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-3,0.037474,57306080911.297775,0.017450,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-3,0.037459,57329628887.629128,0.017443,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-3,0.037461,57325997677.766052,0.017444,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-3,0.037452,57340250773.480988,0.017440,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-3,0.037464,57321071176.730255,0.017446,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-3,0.037445,57350233911.071526,0.017437,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-3,0.037466,57318853360.279190,0.017446,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-3,0.037459,57329517959.616058,0.017443,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-3,0.037449,57344263471.860260,0.017439,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-3,0.037452,57340309178.454422,0.017440,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-3,0.042839,50128605410.533859,0.019949,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-3,0.042849,50117934816.972000,0.019953,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-3,0.042846,50120986919.334984,0.019952,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-3,0.042837,50131788278.049026,0.019947,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-3,0.042821,50150545493.244354,0.019940,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-3,0.041976,51160088005.111015,0.019546,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-3,0.042074,51041030701.716263,0.019592,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-3,0.042078,51035255933.857506,0.019594,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-3,0.042077,51036977122.188042,0.019594,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-3,0.042856,50109806615.145889,0.019956,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-3,0.042834,50134833138.251305,0.019946,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-3,0.042843,50124146504.563889,0.019950,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-3,0.042852,50113388587.705162,0.019955,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-3,0.042840,50128092082.655846,0.019949,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-3,0.042840,50127846581.734886,0.019949,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-3,0.042848,50118099906.566566,0.019953,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-3,0.051904,41374313279.411026,0.024170,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-3,0.049866,43065129246.753151,0.023221,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-3,0.048841,43968964478.768524,0.022743,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-3,0.048601,44185693850.948326,0.022632,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-3,0.048474,44301624197.960083,0.022573,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-3,0.048436,44336682645.671318,0.022555,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-3,0.048290,44470713030.912346,0.022487,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-3,0.048497,44280667278.626297,0.022583,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-3,0.048433,44339556631.279716,0.022553,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-3,0.048340,44424817405.763428,0.022510,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-3,0.048533,44247884807.982246,0.022600,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-3,0.048377,44390571568.087868,0.022527,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-3,0.048410,44360038014.440910,0.022543,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-3,0.048498,44280256283.660469,0.022583,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-3,0.048332,44432299946.211777,0.022506,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-3,0.048290,44470951916.332191,0.022487,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-3,0.064837,33121335202.726002,0.030192,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-3,0.064405,33343186346.185398,0.029991,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-3,0.064290,33403073843.810429,0.029937,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-3,0.064407,33342364809.348351,0.029992,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-3,0.064194,33452955817.808632,0.029893,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-3,0.064216,33441334492.101089,0.029903,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-3,0.064833,33123502303.394947,0.030190,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-3,0.065038,33019025659.841663,0.030286,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-3,0.064925,33076408444.136147,0.030233,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-3,0.064755,33163332292.276108,0.030154,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-3,0.064790,33145208432.496876,0.030170,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-3,0.064637,33223676802.341797,0.030099,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-3,0.064608,33238758008.200962,0.030085,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-3,0.064620,33232718390.030476,0.030091,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-3,0.064222,33438255637.894814,0.029906,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-3,0.064659,33212457172.257828,0.030109,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-3,0.103739,20700925543.120773,0.048307,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-3,0.103180,20813028170.010307,0.048047,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-3,0.105800,20297569109.318726,0.049267,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-3,0.103237,20801424637.066456,0.048074,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-3,0.103502,20748248862.441994,0.048197,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-3,0.103423,20764067335.753685,0.048160,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-3,0.104369,20575916399.429321,0.048601,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-3,0.103600,20728576416.018791,0.048243,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-3,0.103703,20707982927.943569,0.048291,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-3,0.103442,20760289220.643005,0.048169,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-3,0.103494,20749795208.269871,0.048193,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-3,0.103265,20795902740.305531,0.048086,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-3,0.103257,20797509981.339390,0.048083,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-3,0.105976,20263774775.704060,0.049349,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-3,0.103406,20767503597.240768,0.048152,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-3,0.103738,20701022979.638165,0.048307,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-3,0.167749,12801754942.833422,0.078114,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-3,0.167353,12832084280.354954,0.077930,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-3,0.168222,12765804119.447029,0.078334,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-3,0.167699,12805619828.931555,0.078091,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-3,0.167775,12799811733.302969,0.078126,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-3,0.167742,12802337205.546492,0.078111,0.000000,0.524288,0.000000
