dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,1024,2,67108864,-1,0.777800,2760969829.742151,0.362192,0.601736
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,1024,2,67108864,-1,0.988173,2173186646.978568,0.460154,0.529560
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,1024,2,67108864,-1,1.030057,2084819699.064342,0.479658,0.529969
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,1024,2,67108864,-1,0.807562,2659217456.510192,0.376050,0.509866
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,1024,2,67108864,-1,0.991638,2165591530.255272,0.461768,0.506800
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,1024,2,67108864,-1,0.904201,2375007127.432257,0.421051,0.519601
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,1024,2,67108864,-1,0.893944,2402256235.007872,0.416275,0.524156
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,1024,2,67108864,-1,0.835674,2569763708.170716,0.389141,0.516670
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,1024,2,67108864,-1,0.954453,2249962260.507243,0.444452,0.512127
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,1024,2,67108864,-1,1.026494,2092056660.031663,0.477999,0.515267
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,1024,2,67108864,-1,0.841455,2552108411.295368,0.391833,0.518467
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,1024,2,67108864,-1,1.055478,2034608336.187021,0.491495,0.508232
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,1024,2,67108864,-1,0.915806,2344911796.408572,0.426455,0.527793
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,1024,2,67108864,-1,0.914242,2348922066.123754,0.425727,0.535711
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,2048,4,67108864,-1,0.983757,2182941119.026671,0.458098,0.530012
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,2048,4,67108864,-1,0.973718,2205446342.343282,0.453423,0.522061
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,2048,4,67108864,-1,0.871465,2464222236.599252,0.405808,0.527300
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,2048,4,67108864,-1,0.986665,2176508095.494644,0.459452,0.537282
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,2048,4,67108864,-1,0.876637,2449683780.028187,0.408216,0.545294
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,2048,4,67108864,-1,0.977169,2197657960.544012,0.455030,0.551958
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,2048,4,67108864,-1,0.851536,2521893746.196270,0.396527,0.553375
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,2048,4,67108864,-1,0.856814,2506358048.867624,0.398985,0.570738
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,2048,4,67108864,-1,0.866106,2479470945.299013,0.403312,0.559986
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,2048,4,67108864,-1,1.205094,1782004381.668239,0.561166,0.549758
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,2048,4,67108864,-1,1.175471,1826912850.513232,0.547371,0.560163
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,2048,4,67108864,-1,0.907674,2365918551.158648,0.422669,0.665613
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,2048,4,67108864,-1,1.217153,1764349509.249448,0.566781,0.529259
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,2048,4,67108864,-1,1.035278,2074305874.156570,0.482089,0.523297
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,2048,4,67108864,-1,1.056786,2032088458.723178,0.492105,0.546942
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,2048,4,67108864,-1,0.842321,2549484473.868386,0.392236,0.558757
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,4096,8,67108864,-1,0.988325,2172851933.034824,0.460225,0.599279
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,4096,8,67108864,-1,0.914292,2348793484.919522,0.425750,0.605668
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,4096,8,67108864,-1,1.163104,1846337872.312897,0.541613,0.592264
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,4096,8,67108864,-1,0.980473,2190252935.236081,0.456568,0.651340
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,4096,8,67108864,-1,1.045126,2054759610.666883,0.486675,0.597592
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,4096,8,67108864,-1,0.973734,2205410123.268987,0.453430,0.621342
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,4096,8,67108864,-1,0.921778,2329719808.787541,0.429236,0.585351
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,4096,8,67108864,-1,1.157712,1854938240.490326,0.539102,0.610029
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,4096,8,67108864,-1,1.118579,1919832355.229834,0.520879,0.576819
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,4096,8,67108864,-1,0.879482,2441758295.053361,0.409541,0.604864
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,4096,8,67108864,-1,1.127762,1904199189.383444,0.525155,0.591921
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,4096,8,67108864,-1,0.903848,2375934603.661037,0.420887,0.611139
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,4096,8,67108864,-1,1.023537,2098100929.181732,0.476621,0.619267
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,4096,8,67108864,-1,1.133947,1893813848.465921,0.528035,0.591612
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,4096,8,67108864,-1,0.926470,2317919334.231882,0.431421,0.605068
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,4096,8,67108864,-1,0.913469,2350910593.300109,0.425367,0.605073
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,8192,16,67108864,-1,1.059601,2026690704.879997,0.493415,0.645717
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,8192,16,67108864,-1,0.978405,2194882472.587309,0.455605,0.648300
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,8192,16,67108864,-1,1.149413,1868331003.369375,0.535237,0.649637
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,8192,16,67108864,-1,0.945462,2271359819.565662,0.440265,0.636727
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,8192,16,67108864,-1,1.188048,1807572432.306501,0.553228,0.659656
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,8192,16,67108864,-1,0.934781,2297312327.671208,0.435291,0.662448
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,8192,16,67108864,-1,0.976175,2199897027.152472,0.454567,0.644439
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,8192,16,67108864,-1,1.011630,2122795525.671231,0.471077,0.643192
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,8192,16,67108864,-1,0.980476,2190246799.735037,0.456570,0.629930
NVIDIA TITAN RTX,[GPU] RTX_blocks,32,8192,16,67108864,-1,0.953254,2252791907.196507,0.443894,0.629241
