dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,512,-1,0.001986,8250736.996331,121.201294,62.107479
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,512,-1,0.002361,6939411.942564,144.104430,61.074657
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,512,-1,0.013560,1208231.253003,827.656128,61.276787
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,512,-1,0.001485,11031547.743552,90.649111,61.130577
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,512,-1,0.001531,10701809.640579,93.442140,61.203243
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,512,-1,0.001897,8635579.566972,115.799987,61.307472
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,512,-1,0.003360,4876161.564244,205.079341,61.184391
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,512,-1,0.002138,7662272.801735,130.509579,61.225983
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,512,-1,0.001263,12968139.920351,77.112061,61.211662
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,512,-1,0.002514,6516671.144478,153.452580,61.194511
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,512,-1,0.012815,1278504.651954,782.163756,62.910393
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,512,-1,0.001555,10535135.409562,94.920470,61.243301
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,512,-1,0.001615,10145871.898090,98.562254,61.304039
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,512,-1,0.001259,13011859.824166,76.852964,61.257793
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,512,-1,0.002035,8052047.738039,124.192011,61.145821
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,1024,-1,0.009389,3490005.402439,286.532508,61.210503
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,1024,-1,0.004220,7764750.311547,128.787142,61.229389
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,1024,-1,0.002191,14955407.483223,66.865447,61.120079
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,1024,-1,0.001502,21814037.953287,45.842040,61.283939
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,1024,-1,0.001379,23765921.437849,42.077056,61.101780
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,1024,-1,0.003537,9263793.341423,107.947140,61.581314
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,1024,-1,0.001366,23987408.865740,41.688538,61.144783
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,1024,-1,0.014225,2303513.580040,434.119429,61.176178
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,1024,-1,0.002487,13177986.484599,75.884127,61.103363
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,1024,-1,0.002098,15621588.403019,64.013977,61.286392
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,1024,-1,0.002262,14487511.801709,69.024965,61.189590
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,1024,-1,0.002470,13265338.958534,75.384429,61.277977
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,1024,-1,0.002651,12359774.838152,80.907623,61.145088
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,1024,-1,0.002027,16164494.444883,61.863982,61.303612
